id	authors	date	title	journal	doi
https://www.zotero.org/groups/bat_literature_project/items/83IHB73V	Mônico | Soto-Centeno	02/2024	Phylogenetic, morphological and niche differentiation unveil new species limits for the big brown bat ( <i>Eptesicus fuscus</i> )	Royal Society Open Science	10.1098/rsos.231384
https://www.zotero.org/groups/bat_literature_project/items/NR7KIA3E	Albuja V | Gardner | Graves	06/2005	A new species of Lonchophylla Thomas (Chiroptera: Phyllostomidae) from Ecuador	Proceedings of the Biological Society of Washington	10.2988/0006-324X(2005)118[442:ANSOLT]2.0.CO;2
https://www.zotero.org/groups/bat_literature_project/items/TMKVBDSI	Alberico | Velasco	1991	Description of a new broad-nosed bat from Colombia	Bonner zoologische Beiträge	
https://www.zotero.org/groups/bat_literature_project/items/RIPP6IX2	Aellen | Brosset	1968	Chiroptères du sud du Congo (Brazzaville)	Revue suisse de zoologie.	10.5962/bhl.part.97040
https://www.zotero.org/groups/bat_literature_project/items/NZPL5XAV	HASSANIN | Tu	2023-08-09	Phylogeographic evolution of horseshoe bat sarbecoviruses in Vietnam and implications for the origins of SARS-CoV and SARS-CoV-2	PREPRINT	10.21203/rs.3.rs-3227228/v1
https://www.zotero.org/groups/bat_literature_project/items/RYYNNA6H	Centers for Disease Control and Prevention	2023-04-17T03:19:55Z	Reported Human Infections with Avian Influenza A Viruses | Avian Influenza (Flu)		
https://www.zotero.org/groups/bat_literature_project/items/TMSDEKSQ	Van Cakenberghe | Seamark	2021	African Chiroptera Report 2014	African Bat Conservation News	
https://www.zotero.org/groups/bat_literature_project/items/ANJMJ8VK	Carlson | Farrell | Grange | Han | Mollentze | Phelan | Rasmussen | Albery | Bett | Brett-Major | Cohen | Dallas | Eskew | Fagre | Forbes | Gibb | Halabi | Hammer | Katz | Kindrachuk | Muylaert | Nutter | Ogola | Olival | Rourke | Ryan | Ross | Seifert | Sironen | Standley | Taylor | Venter | Webala	2021-04-07	Zoonotic Risk Technology Enters the Viral Emergence Toolkit	Preprints	10.20944/preprints202104.0200.v1
https://www.zotero.org/groups/bat_literature_project/items/XKEELRUN	Vora | Osinubi | Davis | Abdurrahman | Adedire | Akpan | Aman-Oloniyo | Audu | Blau | Dankoli | Ehimiyein | Ellison | Gbadegesin | Greenberg | Haberling | Hutson | Idris | Kia | Lawal | Matthias | Mshelbwala | Niezgoda | Ogunkoya | Ogunniyi | Okara | Olugasa | Ossai | Oyemakinde | Person | Rupprecht | Saliman | Sani | Sanni-Adeniyi | Satheshkumar | Smith | Soleye | Wallace | Yennan | Recuenco	2020	Bat and Lyssavirus Exposure among Humans in Area that Celebrates Bat Festival, Nigeria, 2010 and 2013 - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid2607.191016
https://www.zotero.org/groups/bat_literature_project/items/947D9XY9	Kareinen | Ogola | Kivistö | Smura | Aaltonen | Jääskeläinen | Kibiwot | Masika | Nyaga | Mwaengo | Anzala | Vapalahti | Webala | Forbes | Sironen	2020	Range Expansion of Bombali Virus in Mops condylurus Bats, Kenya, 2019 - Volume 26, Number 12—December 2020 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid2612.202925
https://www.zotero.org/groups/bat_literature_project/items/FRCKCHTG	Pfefferle | Oppong | Filippis | Gloza-Rausch | Ipsen | Seebens | Müller | Annan | Vallo | Adu-Sarkodie | Kruppa | Park	2009	Distant Relatives of Severe Acute Respiratory Syndrome Coronavirus and Close Relatives of Human Coronavirus 229E in Bats, Ghana - Volume 15, Number 9—September 2009 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid1509.090224
https://www.zotero.org/groups/bat_literature_project/items/9SFAEQLV	Petrovan | Aldridge | Bartlett | Bladon | Booth | Broad | Broom | Burgess | Cleaveland | Cunningham	2020-06-08	Post COVID-19: a solution scan of options for preventing future zoonotic epidemics	Biological Reviews	10.17605/OSF.IO/5JX3G
https://www.zotero.org/groups/bat_literature_project/items/UPBFKSQJ	Zubaid | McCracken | Kunz | 	2006	Functional and evolutionary ecology of bats		
https://www.zotero.org/groups/bat_literature_project/items/WIZZERWW	Velazquez-Salinas | Naik | Pauszek | Peng | Russell | Rodriguez	06/2017	Oncolytic Recombinant Vesicular Stomatitis Virus (VSV) Is Nonpathogenic and Nontransmissible in Pigs, a Natural Host of VSV	Human Gene Therapy Clinical Development	10.1089/humc.2017.015
https://www.zotero.org/groups/bat_literature_project/items/RC2JSUS9	Pomeroy | Tushabe | Loh	2017	The State of Uganda’s Biodiversity 2017		
https://www.zotero.org/groups/bat_literature_project/items/7ZAH3KGT	Dietz | Helversen	2004-01-01	Illustrated identification key to the bats of Europe	Research Gate	
