id,authors,date,title,journal,doi
"https://www.zotero.org/groups/bat_literature_project/items/XD2EAME7","McDonough | Ferguson | Ammerman | Granja-Vizcaino | Burneo | Baker","2011","Molecular Verification of Bat Species Collected in Ecuador: Results of a Country-Wide Survey","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/PX77IEPI","Lee | Boada-Terán | Scott | Burneo | Hanson","2011","Small mammals of Sangay National Park, Chimborazo province and Morona Santiago province, Ecuador.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/ME8T99CG","Jones | Lockwood | Mollhagen | Yancey | Bogan","2011","Mammals of the Chinati Mountains State Natural Area, Texas","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/L2KWJ65W","Díaz | Braun | Mares | Barquez","1997","KEY TO MAMMALS OF SALTA PROVINCE, ARGENTINA","Occasional Papers of the Oklahoma Museum of Natural History, University of Oklahoma",""
"https://www.zotero.org/groups/bat_literature_project/items/2PDTUUGA","Lee | Robinson | Austin","2021","Diversity and ecology of mammals in fragmented habitats in Kalkaska county, Michigan.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/E4JJHGLQ","Sánchez-Hernández | Romero-Almaraz | Schnell | Kennedy | Best | Owen | López-González","2002","Bats of Colima, Mexico: new records, geographic distribution, and reproductive condition.","Occasional papers (Sam Noble Oklahoma Museum of Natural History)",""
"https://www.zotero.org/groups/bat_literature_project/items/TNETD8VA","Noble","2000","OKLAHOMA MUSEUM OF NATURAL HISTORY","Occasional papers (Sam Noble Oklahoma Museum of Natural History)",""
"https://www.zotero.org/groups/bat_literature_project/items/MRCT697X","Krejsa | Decker | Ammerman","2020","Noteworthy Records of 14 Bat Species in Texas Including the First Record of Leptonycteris yerbabuenae and the Second Record of Myotis occultus","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/ADUJQDD2","Baker | HooFER | Porter | Van Den Bussche","2003","Diversification among New World leaf-nosed bats: an evolutionary hypothesis and classification inferred from digenomic congruence of DNA sequence.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/9S7EVAHM","Carter | Genoways | Loregnard | Baker","1981","OBSERVATIONS ON BATS FROM TRINIDAD, WITH A CHECKLIST OF SPECIES OCCURRING ON THE ISLAND","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/V3KFP3M7","Baker | Genoways | Bleier | Warner","1973","Cytotypes and Morphometrics of Two Phyllostomatid Bats, Micronycteris hirsuta and Vampyressa pusilla","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/U25XXPZG","Tuttle","1976","Population ecology of the gray bat (Myotis grisescens): philopatry, timing and patterns of movement, weight loss during migration, and seasonal adaptive strategies.","Occasional papers of the Museum of Natural History, the University of Kansas",""
"https://www.zotero.org/groups/bat_literature_project/items/M6MYFERC","La Val | Fitch","1977","Structure, movements and reproduction in three Costa Rican bat communities","Occasional papers of the Museum of Natural History, the University of Kansas","10.5962/bhl.part.24794"
"https://www.zotero.org/groups/bat_literature_project/items/9Y7FEB3E","Kunz","1973","Population studies of the cave bat (Myotis velifer): reproduction, growth, and development","Occasional papers of the Museum of Natural History, the University of Kansas","10.5962/bhl.part.2987"
"https://www.zotero.org/groups/bat_literature_project/items/I2TTQZJB","Jones","1972","Mammals from the Mexican state of Sinaloa. II. Chiroptera","Occasional papers of the Museum of Natural History, the University of Kansas","10.5962/bhl.part.25127"
"https://www.zotero.org/groups/bat_literature_project/items/GKPG37K9","Barnes | Hoffman","2023","Significant range expansions in eight species of North American mammals.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/4P8C4NKA","Geluso | Rohde","2021","Distribution and natural history notes of mammals (orders: Chiroptera and Rodentia) from Nebraska and South Dakota.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/EZQ32FKG","Halsey | Stuhler | MaDDen | Bohlender | Brothers | KilDow | De la PieDra | Garcia | caMP | rios-Blanco | Stevens","2018","New distributional records of mammals in Texas: Orders Chiroptera, Carnivora, and Rodentia.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/XDHLGH7L","Thies | Lewis","2015","Effects of fire on small mammals of the Koanaka Hills, northwestern Botswana.","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/QPYDSY9Q","Roberts | Crenshaw | Dunn | Francis | Ii | Keith | Lindsey | Mangum | Ordóñez-Garza | Ii | Bradley","2015","A Record of Microtus ochrogaster from the Llano Estacado and Other Distributional Records of Mammals from Texas","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/DAKDNHH9","Roehrs | Lack | Stanley | Seiden | Bastarache | Arbour | Hamilton | Leslie","2012","Mammals of Red Slough Wildlife Management Area, with Comments on McCurtain County, Oklahoma","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/V8Q9S7JY","Demere | Lewis | Mayes | Baker | Ammerman","2012","Noteworthy County Records for 14 Bat Species Based on Specimens Submitted to the Texas Department of State Health Services","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/9R8RLBD5","Webster | Handley","1986","SYSTEMATICS OF MILLER S LONG-TONGUED BAT, GLOSSOPHAGA LONGIROSTRIS, WITH DESCRIPTION OF TWO NEW SUBSPECIES","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/5W942QIK","Morgan | Ammerman | Demere | Doty | Nakazawa | Mauldin","2019","Field Identification Key and Guide for Bats of the United States of America","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/BB2KYGF9","Ayers | Bradley","2011","Genetic Diversity in the Transferrin Receptor 1 (TfR1) Among Natural Hosts of the North American Arenaviruses","Occasional Papers Museum Texas Tech University",""
"https://www.zotero.org/groups/bat_literature_project/items/FHKICBCQ","Lacki | Bookhout","1983","A Survey of Bats in Wayne National Forest, Ohio","Ohio Journal of Science",""
"https://www.zotero.org/groups/bat_literature_project/items/ZTVTG4PW","Barras | Wright","2002","Civil Aircraft Collisions with Birds and Other Wildlife in Ohio, 1990-1999","Ohio Journal of Science",""
"https://www.zotero.org/groups/bat_literature_project/items/R7ZXCEL6","Gallant | Grooms | Kimpe | Smol | Bogdanowicz | Stewart | Clare | Fenton | Blais","01/2020","A bat guano deposit in Jamaica recorded agricultural changes and metal exposure over the last 4300 years","Palaeogeography, Palaeoclimatology, Palaeoecology","10.1016/j.palaeo.2019.109470"
"https://www.zotero.org/groups/bat_literature_project/items/7HKCNWHF","Dookia | Singh | Mishra","2017-01-26","Re-sighting record of Fulvous Leaf-nosed Bat Hipposideros fulvus Gray, 1838 (Mammalia: Chiroptera: Hipposideridae) from Thar Desert, Rajasthan, India","Journal of Threatened Taxa","10.11609/jott.2657.9.1.9764-9767"
"https://www.zotero.org/groups/bat_literature_project/items/78QHR9GY","Arata","1972","THERMOREGULATION INCOLOMBIAN ARTIBEUS LirURATUS (CHIROPTERA)","Mammalia",""
"https://www.zotero.org/groups/bat_literature_project/items/EYX9J63G","Arata | Chamsa | Farhang-Azad | Mescerjakova | Neronov | Saidi","1973","First detection of tularaemiain domestic and wild mammals in Iran","Bull. Org. mond. Sante",""
"https://www.zotero.org/groups/bat_literature_project/items/4WEGJY9F","Arai | Yanagihara","2020","Genetic Diversity and Geographic Distribution of Bat-borne Hantaviruses","Current Issues in Molecular Biology","10.21775/cimb.039.001"
"https://www.zotero.org/groups/bat_literature_project/items/3Z5949KW","Ammerman","2005","NOTEWORTHY RECORDS OF THE EASTERN PIPISTRELLE, PERIMYOTIS SUBFLAVUS, AND SILVER-HAIRED BAT, LASIONYCTERIS NOCTIVAGANS, (CHIROPTERA: VESPERTILIONIDAE) FROM THE CHISOS MOUNTAINS, TEXAS","TEXAS J. SCI.",""
"https://www.zotero.org/groups/bat_literature_project/items/RNRNQUS9","Amman | Schuh | Akurut | Kamugisha | Namanya | Sealy | Graziano | Enyel | Wright | Balinandi | Lutwama | Kading | Atimnedi | Towner","11/2023","Micro‒Global Positioning Systems for Identifying Nightly Opportunities for Marburg Virus Spillover to Humans by Egyptian Rousette Bats","Emerging Infectious Diseases","10.3201/eid2911.230362"
"https://www.zotero.org/groups/bat_literature_project/items/HY89S2AQ","Ammerman | HlLLIS","1992","A MOLECULAR TEST OF BAT RELATIONSHIPS: MONOPHYLY OR DIPHYLY?","SYSTEMATIC BIOLOGY",""
"https://www.zotero.org/groups/bat_literature_project/items/MKPWCLXM","Alyokhin | Baker | Mota-Sanchez | Dively | Grafius","Dec 2008","Colorado Potato Beetle Resistance to Insecticides","American Journal of Potato Research; Orono",""
"https://www.zotero.org/groups/bat_literature_project/items/8YKYADW7","Alviola | Macasaet | Afuang | Cosico | Eres","2015","CAVE-DWELLING BATS OF MARINDUQUE ISLAND, PHILIPPINES","Mus. Pub. Natural History",""
"https://www.zotero.org/groups/bat_literature_project/items/MEELX3DK","Alexander","2001","Ecology of long-tailed bats Chalinolobus tuberculatus (Forster, 1844) in the Waitakere Ranges : implications for monitoring",,
"https://www.zotero.org/groups/bat_literature_project/items/QFA3ARFE","Alcalde","1999","New ecological data on the noctule bat (Nyctalus noctula Schreber, 1774) (Chiroptera, Vespertilionidae) in two towns of Spain","Mammalia","10.1515/mamm.1999.63.3.273"
"https://www.zotero.org/groups/bat_literature_project/items/53QMBNWW","Albery | Becker | Brierley | Brook | Christofferson | Cohen | Dallas | Eskew | Fagre | Farrell | Glennon | Guth | Joseph | Mollentze | Neely | Poisot | Rasmussen | Ryan | Seifert | Sjodin | Sorrell | Carlson","12/2021","The science of the host–virus network","Nature Microbiology","10.1038/s41564-021-00999-5"
"https://www.zotero.org/groups/bat_literature_project/items/98E4NKY7","Aellen","1973","Un Rhinolophus nouveau d’Afrique centrale.","Periodicum biologorum",""
"https://www.zotero.org/groups/bat_literature_project/items/7C4K9E5F","Widerin | Reiter","12/2017","Bat Activity at High Altitudes in the Central Alps, Europe","Acta Chiropterologica","10.3161/15081109ACC2017.19.2.014"
"https://www.zotero.org/groups/bat_literature_project/items/KSEKX2TJ","Wiederholt | López-Hoffman | Svancara | McCracken | Thogmartin | Diffendorfer | Mattson | Bagstad | Cryan | Russell | Semmens | Medellín","1/2015","Optimizing conservation strategies for Mexican free-tailed bats: a population viability and ecosystem services approach","Biodiversity and Conservation","10.1007/s10531-014-0790-7"
"https://www.zotero.org/groups/bat_literature_project/items/L6EVJTGH","Wilkinson | South","12/2002","Life history, ecology and longevity in bats","Aging Cell","10.1046/j.1474-9728.2002.00020.x"
"https://www.zotero.org/groups/bat_literature_project/items/W6RQ46N5","Williams | Ireland | Williams","1973-12-14","High Altitude Flights of the Free-Tailed Bat, Tadarida brasiliensis, Observed with Radar","Journal of Mammalogy","10.2307/1379076"
"https://www.zotero.org/groups/bat_literature_project/items/7VZGEG3S","Wolfe | Dunavan | Diamond","5/2007","Origins of major human infectious diseases","Nature","10.1038/nature05775"
"https://www.zotero.org/groups/bat_literature_project/items/XBPA95AN","Wray | Jusino | Banik | Palmer | Kaarakka | White | Lindner | Gratton | Peery","2018-06-01","Incidence and taxonomic richness of mosquitoes in the diets of little brown and big brown bats","Journal of Mammalogy","10.1093/jmammal/gyy044"
"https://www.zotero.org/groups/bat_literature_project/items/EXYLDLIZ","Zamora‐Gutierrez | Ortega | Avila‐Flores | Aguilar‐Rodríguez | Alarcón‐Montano | Avila‐Torresagatón | Ayala‐Berdón | Bolívar‐Cimé | Briones‐Salas | Chan‐Noh | Chávez‐Cauich | Chávez | Cortés‐Calva | Cruzado | Cuevas | Del Real‐Monroy | Elizalde‐Arellano | García‐Luis | García‐Morales | Guerrero | Guevara‐Carrizales | Gutiérrez | Hernández‐Mijangos | Ibarra‐López | Iñiguez‐Dávalos | León‐Madrazo | López‐González | López‐Téllez | López‐Vidal | Martínez‐Balvanera | Montiel‐Reyes | Murrieta‐Galindo | Orozco‐Lugo | Pech‐Canché | Pérez‐Pérez | Ramírez‐Martínez | Rizo‐Aguilar | Robredo‐Esquivelzeta | Rodas‐Martínez | Rojo‐Cruz | Selem‐Salas | Uribe‐Bencomo | Vargas‐Contreras | MacSwiney G.","06/2020","The Sonozotz project: Assembling an echolocation call library for bats in a megadiverse country","Ecology and Evolution","10.1002/ece3.6245"
"https://www.zotero.org/groups/bat_literature_project/items/9JQYTZN9","Zhang | Cowled | Shi | Huang | Bishop-Lilly | Fang | Wynne | Xiong | Baker | Zhao | Tachedjian | Zhu | Zhou | Jiang | Ng | Yang | Wu | Xiao | Feng | Chen | Sun | Zhang | Marsh | Crameri | Broder | Frey | Wang | Wang","2013-01-25","Comparative Analysis of Bat Genomes Provides Insight into the Evolution of Flight and Immunity","Science","10.1126/science.1230835"
"https://www.zotero.org/groups/bat_literature_project/items/RS3FQJSW","Whitaker | Neefus | Kunz","08/1996","Dietary Variation in the Mexican Free-Tailed Bat (Tadarida brasiliensis mexicana)","Journal of Mammalogy","10.2307/1382676"
"https://www.zotero.org/groups/bat_literature_project/items/LBZRF7WF","Werber | Sextin | Yovel | Sapir","07/2023","BATScan: A radar classification tool reveals large‐scale bat migration patterns","Methods in Ecology and Evolution","10.1111/2041-210X.14125"
"https://www.zotero.org/groups/bat_literature_project/items/ZSXQ6253","Werber | Hareli | Yinon | Sapir | Yovel | Lecours | Sugai","06/2023","Drone‐mounted audio‐visual deterrence of bats: implications for reducing aerial wildlife mortality by wind turbines","Remote Sensing in Ecology and Conservation","10.1002/rse2.316"
"https://www.zotero.org/groups/bat_literature_project/items/RGJ4LS94","Weller | Castle | Liechti | Hein | Schirmacher | Cryan","2016-10-04","First Direct Evidence of Long-distance Seasonal Movements and Hibernation in a Migratory Bat","Scientific Reports","10.1038/srep34585"
"https://www.zotero.org/groups/bat_literature_project/items/FAJZL5AI","Weber | Nagy | Markotter | Schaer | Puechmaille | Sutton | Dávalos | Dusabe | Ejotre | Fenton | Knörnschild | López-Baucells | Medellin | Metz | Mubareka | Nsengimana | O'Mara | Racey | Tuttle | Twizeyimana | Vicente-Santos | Tschapka | Voigt | Wikelski | Dechmann | Reeder","11/2023","Robust evidence for bats as reservoir hosts is lacking in most African virus studies: a review and call to optimize sampling and conserve bats","Biology Letters","10.1098/rsbl.2023.0358"
"https://www.zotero.org/groups/bat_literature_project/items/QSGE2YZW","Valdez | Cryan","05/2009","Food Habits of the Hoary Bat (Lasiurus cinereus) during Spring Migration through New Mexico","The Southwestern Naturalist","10.1894/PS-45.1"
"https://www.zotero.org/groups/bat_literature_project/items/9ZKLXC84","Weaver | Simpson | Baccus | Weckerly","06/2015","Baseline population estimates and microclimate data for newly established overwintering Brazilian free-tailed bat colonies in central Texas","The Southwestern Naturalist","10.1894/SWNAT-D-14-00022.1"
"https://www.zotero.org/groups/bat_literature_project/items/RDUMABTT","Vonhof | Amelon | Currie | McCracken","10/2016","Genetic structure of winter populations of the endangered Indiana bat (Myotis sodalis) prior to the white nose syndrome epidemic: implications for the risk of disease spread","Conservation Genetics","10.1007/s10592-016-0841-6"
"https://www.zotero.org/groups/bat_literature_project/items/KPMN98NV","Voigt | Kingston","2016","Bats in the Anthropocene: Conservation of Bats in a Changing World",,
"https://www.zotero.org/groups/bat_literature_project/items/VR5QHW6V","Voigt | Lindecke | Schönborn | Kramer‐Schadt | Lehmann","04/2016","Habitat use of migratory bats killed during autumn at wind turbines","Ecological Applications","10.1890/15-0671"
"https://www.zotero.org/groups/bat_literature_project/items/UM2GRS88","Voigt | Frick | Holderied | Holland | Kerth | Mello | Plowright | Swartz | Yovel","09/2017","Principles and Patterns of Bat Movements: From Aerodynamics to Ecology","The Quarterly Review of Biology","10.1086/693847"
"https://www.zotero.org/groups/bat_literature_project/items/5L4742GK","Voigt | Currie | Fritze | Roeleke | Lindecke","2018-06-01","Conservation Strategies for Bats Flying at High Altitudes","BioScience","10.1093/biosci/biy040"
"https://www.zotero.org/groups/bat_literature_project/items/7ZU27VJT","Valdez | Cryan","12/2013","NSECT PREY EATEN BY HOARY BATS (LASIURUS CINEREUS)  PRIOR TO FATAL COLLISIONS WITH WIND TURBINES","Western North American Naturalist","10.3398/064.073.0404"
"https://www.zotero.org/groups/bat_literature_project/items/YNRLL97H","Voigt | Helbig-Bonitz | Kramer-Schadt | Kalko","3/2014","The third dimension of bat migration: evidence for elevational movements of Miniopterus natalensis along the slopes of Mount Kilimanjaro","Oecologia","10.1007/s00442-013-2819-0"
"https://www.zotero.org/groups/bat_literature_project/items/ZPT46QDP","Turmelle | Allen | Jackson | Kunz | Rupprecht | McCracken","03/2010","Ecology of Rabies Virus Exposure in Colonies of Brazilian Free-Tailed Bats (Tadarida brasiliensis) at Natural and Man-Made Roosts in Texas","Vector-Borne and Zoonotic Diseases","10.1089/vbz.2008.0163"
"https://www.zotero.org/groups/bat_literature_project/items/BGXL93U9","Turmelle | Ellison | Mendonça | McCracken","11/2010","Histological assessment of cellular immune response to the phytohemagglutinin skin test in Brazilian free-tailed bats (Tadarida brasiliensis)","Journal of Comparative Physiology B","10.1007/s00360-010-0486-6"
"https://www.zotero.org/groups/bat_literature_project/items/GM7XABAC","Turcios-Casco | Cazzolla Gatti","11/2020","Do not blame bats and pangolins! Global consequences for wildlife conservation after the SARS-CoV-2 pandemic","Biodiversity and Conservation","10.1007/s10531-020-02053-y"
"https://www.zotero.org/groups/bat_literature_project/items/VUBY8Y7L","Thabah | Li | Wang | Liang | Hu | Zhang | Jones","06/2007","Diet, Echolocation Calls, and Phylogenetic Affinities of the Great Evening Bat (Ia io; Vespertilionidae): Another Carnivorous Bat","Journal of Mammalogy","10.1644/06-MAMM-A-167R1.1"
"https://www.zotero.org/groups/bat_literature_project/items/XEJMJJNI","Streicker | Winternitz | Satterfield | Condori-Condori | Broos | Tello | Recuenco | Velasco-Villa | Altizer | Valderrama","2016-09-27","Host–pathogen evolutionary signatures reveal dynamics and future invasions of vampire bat rabies","Proceedings of the National Academy of Sciences","10.1073/pnas.1606587113"
"https://www.zotero.org/groups/bat_literature_project/items/V79ZKLEV","Teague O'Mara | Wikelski | Kranstauber | Dechmann","09/2019","First three‐dimensional tracks of bat migration reveal large amounts of individual behavioral flexibility","Ecology","10.1002/ecy.2762"
"https://www.zotero.org/groups/bat_literature_project/items/7AI3PTPZ","Schwartz","02/1955","The Status of the Species of the Brasiliensis Group of the Genus Tadarida","Journal of Mammalogy","10.2307/1375729"
"https://www.zotero.org/groups/bat_literature_project/items/GX7G2IJW","Streicker | Turmelle | Vonhof | Kuzmin | McCracken | Rupprecht","2010-08-06","Host Phylogeny Constrains Cross-Species Emergence and Establishment of Rabies Virus in Bats","Science","10.1126/science.1188836"
"https://www.zotero.org/groups/bat_literature_project/items/X6MZJBRU","Streicker | Gilbert","2020-10-09","Contextualizing bats as viral reservoirs","Science","10.1126/science.abd4559"
"https://www.zotero.org/groups/bat_literature_project/items/VR7SSQZ7","Scholz | Voigt","07/2022","Diet analysis of bats killed at wind turbines suggests large‐scale losses of trophic interactions","Conservation Science and Practice","10.1111/csp2.12744"
"https://www.zotero.org/groups/bat_literature_project/items/E4H7G84Z","Schnitzler | Kalko","2001","Echolocation by Insect-Eating Bats","BioScience","10.1641/0006-3568(2001)051[0557:EBIEB]2.0.CO;2"
"https://www.zotero.org/groups/bat_literature_project/items/3QWAVM6I","Rydell | Bach | Dubourg-Savage | Green | Rodrigues | Hedenström","12/2010","Mortality of bats at wind turbines links to nocturnal insect migration?","European Journal of Wildlife Research","10.1007/s10344-010-0444-3"
"https://www.zotero.org/groups/bat_literature_project/items/E8PPR3R3","Russo | Bosso | Ancillotto","11/2018","Novel perspectives on bat insectivory highlight the value of this ecosystem service in farmland: Research frontiers and management implications","Agriculture, Ecosystems & Environment","10.1016/j.agee.2018.07.024"
"https://www.zotero.org/groups/bat_literature_project/items/ZIVWZGWU","Russell | Brown | Utzurrum | Brooke | Wolf | Mccracken","2016-12-1","Comparative Phylogeography of Pteropus samoensis and P. tonganus (Pteropodidae: Chiroptera) in the South Pacific","Acta Chiropterologica","10.3161/15081109ACC2016.18.2.002"
"https://www.zotero.org/groups/bat_literature_project/items/CQ7H8LRR","Russell | Cox | Brown | McCracken","12/2011","Population growth of Mexican free-tailed bats (Tadarida brasiliensis mexicana) predates human agricultural activity","BMC Evolutionary Biology","10.1186/1471-2148-11-88"
