302	https://doi.org/10.1644/0.643.1
302	https://doi.org/10.1016/0006-3207(94)90207-0
302	https://doi.org/10.1098/rstb.1987.0030
302	https://doi.org/10.3161/150811009X485585
302	https://doi.org/10.1007/s10393-010-0376-0
302	https://doi.org/10.1016/j.mambio.2014.07.001
302	https://doi.org/10.14709/BarbJ.6.1.2013.03
302	https://doi.org/10.3161/150811012X661666
302	https://doi.org/10.14709/BarbJ.12.1.2019.02
302	https://doi.org/10.1111/1365-2435.13372
302	https://doi.org/10.3161/150811010X504671
302	https://doi.org/10.3161/150811013X667894
302	https://doi.org/10.1371/journal.pone.0120546
302	https://doi.org/10.2307/1382253
302	https://doi.org/10.1111/j.1469-7998.1997.tb04842.x
302	https://doi.org/10.1007/BF00987942
302	https://doi.org/10.2307/1364367
302	https://doi.org/10.2307/1377595
302	https://doi.org/10.2307/1378758
302	https://doi.org/10.2307/1378555
302	https://doi.org/10.2307/2805731
302	https://doi.org/10.2307/1378465
302	https://doi.org/10.2307/3670176
302	https://doi.org/10.1126/science.176.4035.597
302	https://doi.org/10.1146/annurev.es.06.110175.001035
302	https://doi.org/10.1111/j.1365-2028.1977.tb00406.x
302	https://doi.org/10.2307/1379995
302	https://doi.org/10.2307/1380323
302	https://doi.org/10.2307/2989632
302	https://doi.org/10.2307/1379753
302	https://doi.org/10.2307/1379850
302	https://doi.org/10.1139/z81-107
302	https://doi.org/10.2307/1937076
302	https://doi.org/10.1126/science.214.4521.677
302	https://doi.org/10.1016/0006-3207(84)90087-9
302	https://doi.org/10.2307/3801357
302	https://doi.org/10.2307/3671278
302	https://doi.org/10.2307/3670659
302	https://doi.org/10.2307/2388360
302	https://doi.org/10.3406/revec.1985.5286
302	https://doi.org/10.1007/BF02860996
302	https://doi.org/10.2307/3671483
302	https://doi.org/10.2307/1381644
302	https://doi.org/10.2307/2419303
302	https://doi.org/10.2307/2388189
302	https://doi.org/10.2307/1940680
302	https://doi.org/10.1007/BF00328820
302	https://doi.org/10.13140/RG.2.1.2657.5606
302	https://doi.org/10.2307/3545674
302	https://doi.org/10.1006/anbe.1996.0001
302	https://doi.org/10.2307/2261354
302	https://doi.org/10.2307/3545934
302	https://doi.org/10.1046/j.1523-1739.1996.10020438.x
302	https://doi.org/10.1017/S0266467400010063
302	https://doi.org/10.2307/2388771
302	https://doi.org/10.2307/1383065
302	https://doi.org/10.1111/j.1469-7998.1997.tb02930.x
302	https://doi.org/10.2307/3284416
302	https://doi.org/10.1111/j.1469-7998.1997.tb01967.x
302	https://doi.org/10.1098/rspb.1998.0431
302	https://doi.org/10.1146/annurev.ecolsys.29.1.345
302	https://doi.org/10.1071/WR96100
302	https://doi.org/10.1007/s002650050454
302	https://doi.org/10.2307/25096654
302	https://doi.org/10.1590/S0034-71081999000100003
302	https://doi.org/10.1644/1545-1542(2000)081<0948:DAFBOT>2.0.CO;2
302	https://doi.org/10.1016/S0006-3207(99)00112-3
302	https://doi.org/10.1644/1545-1410(2001)656<0001:TC>2.0.CO;2
302	https://doi.org/10.1046/j.1365-2540.2001.00942.x
302	https://doi.org/10.1098/rspb.2001.1686
302	https://doi.org/10.1126/science.1064088
302	https://doi.org/10.1006/anbo.2000.1331
302	https://doi.org/10.2307/3672422
302	https://doi.org/10.15517/rbt.v55i1.6082
302	https://doi.org/10.1046/j.1461-0248.2003.00471.x
302	https://doi.org/10.2307/25027903
302	https://doi.org/10.3732/ajb.90.3.445
302	https://doi.org/10.1007/s00442-003-1234-3
302	https://doi.org/10.1894/0038-4909(2003)048<0301:ERBLBI>2.0.CO;2
302	https://doi.org/10.1086/382802
302	https://doi.org/10.1017/S0030605303000607
302	https://doi.org/10.1111/j.0022-0477.2004.00910.x
302	https://doi.org/10.1017/S0266467404001853
302	https://doi.org/10.1038/nature02297
302	https://doi.org/10.3161/001.006.0108
302	https://doi.org/10.3161/001.006.0109
302	https://doi.org/10.3161/001.006.0209
302	https://doi.org/10.1111/j.1095-8339.2004.00181.x
302	https://doi.org/10.1017/S0031182005008097
302	https://doi.org/10.1645/GE-365R
302	https://doi.org/10.1590/S0074-02762005000100005
302	https://doi.org/10.3732/ajb.92.3.503
302	https://doi.org/10.1007/s00265-005-0003-1
302	https://doi.org/10.1007/s10886-005-5920-y
302	https://doi.org/10.1644/05-MAMM-A-004R1.1
302	https://doi.org/10.1098/rspb.2004.2998
302	https://doi.org/10.1017/S0952836904006132
302	https://doi.org/10.1016/j.mambio.2005.03.005
302	https://doi.org/10.1093/aob/mci124
302	https://doi.org/10.4269/ajtmh.2006.75.41
302	https://doi.org/10.1111/j.1469-7998.2006.00171.x
302	https://doi.org/10.1016/j.jcpa.2006.01.004
302	https://doi.org/10.1093/aob/mcj045
302	https://doi.org/10.1644/05-MAMM-A-424R2.1
302	https://doi.org/10.1645/GE-744R.1
302	https://doi.org/10.1111/j.1365-2656.2006.01146.x
302	https://doi.org/10.1590/S0101-81752006000100025
302	https://doi.org/10.1016/j.mambio.2006.01.002
302	https://doi.org/10.14411/fp.2006.019
302	https://doi.org/10.1051/parasite/2006131003
302	https://doi.org/10.1890/05-0386
302	https://doi.org/10.1007/s10905-006-9042-3
302	https://doi.org/10.1007/s00436-005-0051-5
302	https://doi.org/10.1111/j.1469-7998.2005.00020.x
302	https://doi.org/10.1111/j.1744-7429.2006.00207.x
302	https://doi.org/10.1644/05-MAMM-041R1.1
302	https://doi.org/10.1644/05-MAMM-A-161R1.1
302	https://doi.org/10.1111/j.1744-7429.2006.00218.x
302	https://doi.org/10.1111/j.1439-0310.2007.01365.x
302	https://doi.org/10.1016/j.ijpara.2007.02.004
302	https://doi.org/10.1016/j.anbehav.2006.06.003
302	https://doi.org/10.1111/j.1744-7429.2006.00242.x
302	https://doi.org/10.1139/Z07-086
302	https://doi.org/10.1017/S0266467407004488
302	https://doi.org/10.1111/j.1744-7429.2007.00286.x
302	https://doi.org/10.1644/06-MAMM-A-254R1.1
302	https://doi.org/10.1111/j.1365-2656.2007.01258.x
302	https://doi.org/10.1017/S0030605307001883
302	https://doi.org/10.1093/jmedent/44.6.953
302	https://doi.org/10.1007/s00442-006-0639-1
302	https://doi.org/10.1645/GE-1208.1
302	https://doi.org/10.1017/S0266467406003816
302	https://doi.org/10.1371/journal.pone.0000205
302	https://doi.org/10.1644/06-MAMM-A-215R.1
302	https://doi.org/10.1007/s00442-007-0843-7
302	https://doi.org/10.1371/journal.pbio.0050031
302	https://doi.org/10.1644/06-MAMM-A-167R1.1
302	https://doi.org/10.1017/S0266467407004129
302	https://doi.org/10.1111/j.0030-1299.2007.15828.x
302	https://doi.org/10.3161/150811008X414890
302	https://doi.org/10.3161/150811008X414872
302	https://doi.org/10.3161/150811008X331090
302	https://doi.org/10.3161/150811008X331199
302	https://doi.org/10.1644/06-MAMM-A-411R.1
302	https://doi.org/10.1017/S0266467408005117
302	https://doi.org/10.1111/j.1365-2028.2007.00916.x
302	https://doi.org/10.1017/S0266467407004683
302	https://doi.org/10.3161/150811008X331207
302	https://doi.org/10.3161/150811008X331126
302	https://doi.org/10.1644/07-MAMM-A-134.1
302	https://doi.org/10.1007/s10164-007-0044-1
302	https://doi.org/10.3161/150811008X331117
302	https://doi.org/10.1017/S026646740800521X
302	https://doi.org/10.3161/150811008X331081
302	https://doi.org/10.1654/4288.1
302	https://doi.org/10.1644/07-MAMM-A-038.1
302	https://doi.org/10.1126/science.1163874
302	https://doi.org/10.1017/S0031182009990485
302	https://doi.org/10.1674/0003-0031-162.1.43
302	https://doi.org/10.1016/j.actatropica.2008.08.009
302	https://doi.org/10.1111/j.1365-2656.2008.01501.x
302	https://doi.org/10.1242/jeb.019380
302	https://doi.org/10.3161/150811009X465776
302	https://doi.org/10.1111/j.1461-0248.2009.01324.x
302	https://doi.org/10.1111/j.1744-7429.2009.00501.x
302	https://doi.org/10.1644/08-MAMM-A-235.1
302	https://doi.org/10.3161/150811009X465695
302	https://doi.org/10.1111/j.1365-2745.2008.01465.x
302	https://doi.org/10.1111/j.1744-7429.2009.00528.x
302	https://doi.org/10.3161/150811009X465758
302	https://doi.org/10.1016/j.anbehav.2009.07.028
302	https://doi.org/10.3161/150811009X485648
302	https://doi.org/10.3161/150811009X485657
302	https://doi.org/10.1111/j.1365-2028.2008.00947.x
302	https://doi.org/10.3161/150811009X485684
302	https://doi.org/10.1071/WR08169
302	https://doi.org/10.1111/j.1600-0587.2008.05727.x
302	https://doi.org/10.1016/j.ijpara.2008.12.009
302	https://doi.org/10.1080/01650520802692283
302	https://doi.org/10.1644/08-MAMM-A-382R.1
302	https://doi.org/10.1139/Z10-042
302	https://doi.org/10.1111/j.1365-2028.2008.00996.x
302	https://doi.org/10.1086/652473
302	https://doi.org/10.3161/150811010X537945
302	https://doi.org/10.1016/j.prevetmed.2009.10.006
302	https://doi.org/10.1016/j.actao.2010.07.001
302	https://doi.org/10.1894/CLG-21.1
302	https://doi.org/10.3201/eid1608.100002
302	https://doi.org/10.1007/s10531-010-9811-3
302	https://doi.org/10.1645/GE-2250.1
302	https://doi.org/10.1371/journal.pone.0021441
302	https://doi.org/10.3161/150811011X624848
302	https://doi.org/10.1007/s00705-011-1057-1
302	https://doi.org/10.1016/j.mambio.2010.12.006
302	https://doi.org/10.3161/150811011X624839
302	https://doi.org/10.1654/4466.1
302	https://doi.org/10.1111/j.1600-0706.2010.19199.x
302	https://doi.org/10.3161/150811011X578741
302	https://doi.org/10.1016/j.foreco.2011.12.016
302	https://doi.org/10.3161/150811012X654367
302	https://doi.org/10.1016/j.actao.2010.11.003
302	https://doi.org/10.3161/150811012X654303
302	https://doi.org/10.3906/zoo-1007-35
302	https://doi.org/10.3161/150811012X661675
302	https://doi.org/10.1111/j.1744-7429.2011.00816.x
302	https://doi.org/10.1007/s10530-011-0131-7
302	https://doi.org/10.3201/eid1802.111492
302	https://doi.org/10.3161/150811012X654862
302	https://doi.org/10.1007/s10457-011-9409-0
302	https://doi.org/10.1371/journal.pone.0043839
302	https://doi.org/10.3161/150811012X654871
302	https://doi.org/10.1590/S0102-33062012000100023
302	https://doi.org/10.1016/j.mambio.2011.06.002
302	https://doi.org/10.1017/S0266467412000156
302	https://doi.org/10.1017/S0266467411000666
302	https://doi.org/10.22621/cfn.v126i2.1326
302	https://doi.org/10.1111/j.1438-8677.2012.00643.x
302	https://doi.org/10.15517/rbt.v54i3.12770
302	https://doi.org/10.1111/j.1438-8677.2012.00649.x
302	https://doi.org/10.3161/150811013X667939
302	https://doi.org/10.1016/j.mambio.2012.10.001
302	https://doi.org/10.3161/150811013X667902
302	https://doi.org/10.3161/150811013X679080
302	https://doi.org/10.1371/journal.pone.0052999
302	https://doi.org/10.1111/1365-2435.12101
302	https://doi.org/10.3161/150811013X667948
302	https://doi.org/10.25225/fozo.v62.i1.a5.2013
302	https://doi.org/10.1186/1756-3305-6-231
302	https://doi.org/10.1071/ZO13047
302	https://doi.org/10.1371/journal.pone.0058120
302	https://doi.org/10.3161/150811013X667885
302	https://doi.org/10.3161/150811013X667867
302	https://doi.org/10.1073/pnas.1311016110
302	https://doi.org/10.3161/150811013X679062
302	https://doi.org/10.3161/150811014X683255
302	https://doi.org/10.3161/150811014X683282
302	https://doi.org/10.1007/s00436-014-3826-8
302	https://doi.org/10.1016/j.biocon.2014.03.023
302	https://doi.org/10.3161/150811014X687314
302	https://doi.org/10.3201/eid2006.130956
302	https://doi.org/10.3161/150811014X683291
302	https://doi.org/10.1371/journal.pone.0108714
302	https://doi.org/10.3161/15081109ACC2015.17.2.006
302	https://doi.org/10.1093/jmammal/gyv144
302	https://doi.org/10.3389/fmicb.2015.00447
302	https://doi.org/10.1093/jmammal/gyv108
302	https://doi.org/10.3126/jist.v19i1.13838
302	https://doi.org/10.3389/fmicb.2016.01753
